video,numFrame,seconds,fps,rfps,subset,featureFrame,duration_second,duration_frame
v_C6DH4l7fop0,878,29.35,30,29.91482112,training,880,29.35,878
v_C6OmnTWhsEc,1696,56.68,30,29.92237121,training,1696,56.68,1696
v_C6VTRxJn56A,2677,107.14,25,24.98599963,testing,2672,107.14,2677
v_C6YSkEP3t9U,4776,159.452,30,29.95258761,testing,4768,159.45,4776
v_C7UEAqu1KtY,5755,192.09900000000002,30,29.95851098,training,5760,192.1,5755
v_C7rGK81C7SU,7159,238.957,30,29.95936507,training,7152,238.96,7159
v_C7sabT8febk,3404,113.52,30,29.98590557,training,3408,113.52,3404
v_C7so_y5I_9s,4784,191.389,25,24.9962119,training,4784,191.39,4784
v_C7yd6yEkxXE,254,8.52,30,29.81220657,testing,256,8.52,254
v_C84V-jw-Sjg,875,29.35,30,29.81260647,testing,880,29.35,875
v_C8IHSB9mfeE,1023,34.203,30,29.90965705,validation,1024,34.2,1023
v_C8Toxe4fE30,112,7.52,15,14.89361702,validation,112,7.52,112
v_C8fyaj592GA,3320,110.92,30,29.93148215,training,3312,110.92,3320
v_C8hdbmjUMRc,3865,154.738,25,24.97770425,training,3856,154.74,3865
v_C8m_dPhMGbg,3845,128.36,30,29.95481458,training,3840,128.36,3845
v_C91n572ijKA,3884,129.73,30,29.93910429,testing,3888,129.73,3884
v_CAG75_XxmEE,868,29.049,30,29.88054666,validation,848,29.05,868
v_CAW0CEuyvZo,116,3.93,30,29.51653944,training,112,3.93,116
v_CAa74sedG9A,2415,80.55,30,29.98137803,training,2416,80.55,2415
v_CAh5HrKU9jE,3172,132.447,24,23.94920232,testing,3168,132.45,3172
v_CArYinl5tFo,3502,146.124,24,23.96594673,validation,3504,146.12,3502
v_CB0yYGVNcOk,3580,143.27,25,24.9877853,training,3584,143.27,3580
v_CB41iJu4ZVY,2850,95.18,30,29.94326539,training,2848,95.18,2850
v_CBDFNn15G90,5210,217.43,24,23.96173481,training,5200,217.43,5210
v_CBN0dqyWB7w,4287,143.128,30,29.95221061,training,4288,143.13,4287
v_CBPGCziyRP8,223,7.501,30,29.72936942,testing,208,7.5,223
v_CBW_uJJpmZY,2895,115.93799999999999,25,24.97024272,validation,2880,115.94,2895
v_CBckvP5FR4A,3300,132.12,25,24.97729337,training,3280,132.12,3300
v_CBoitanoH4s,3244,226.49,14,14.32292816,validation,3232,226.49,3244
v_CBvXpTgK3cA,1978,66.13,30,29.91078179,testing,1968,66.13,1978
v_CCL8kqQMCRw,1109,37.06,30,29.92444684,training,1104,37.06,1109
v_CCMtNNSzHw8,1835,122.53,15,14.97592426,training,1824,122.53,1835
v_CCRPXH8ui-s,6882,229.692,30,29.96186197,validation,6880,229.69,6882
v_CD8FFj8AJE0,3563,119.05,30,29.92860143,training,3568,119.05,3563
v_CDWHstJThJA,6464,215.78,30,29.95643711,training,6464,215.78,6464
v_CDecXoRSpIc,1397,55.937,25,24.97452491,testing,1392,55.94,1397
v_CDncYtx6Lwc,2699,90.23,30,29.91244597,testing,2704,90.23,2699
v_CE0LilaJEI8,3868,154.785,25,24.98950157,testing,3872,154.78,3868
v_CE93IieQkAg,4425,148.004,30,29.897840600000002,training,4400,148.0,4425
v_CEEJ1gzdmAk,1715,171.55,10,9.997085398,training,1712,171.55,1715
v_CEQqdt0vV0o,5260,219.45,24,23.96901344,training,5264,219.45,5260
v_CEnA3D5WX1I,4187,167.625,25,24.97837435,testing,4160,167.62,4187
v_CF2HhBzVSaA,6588,219.92,30,29.95634776,testing,6592,219.92,6588
v_CF6Q5ojrAJo,391,39.15,10,9.987228607999999,training,384,39.15,391
v_CFBmZ1g16H8,2330,93.321,25,24.967585,validation,2320,93.32,2330
v_CFbkVO5b2g0,2639,110.18,24,23.95171537,testing,2640,110.18,2639
v_CG-7jcSB5_c,1106,36.92,30,29.95666306,training,1104,36.92,1106
v_CG-itBlFOzc,535,49.041000000000004,11,10.90923921,validation,528,49.04,535
v_CGIrDfEP5lE,2851,95.09,30,29.9821222,validation,2848,95.09,2851
v_CGO3djF-9cw,5757,192.053,30,29.97610035,testing,5744,192.05,5757
v_CGR-z8vaawI,1280,42.73,30,29.95553475,testing,1280,42.73,1280
v_CGpjeyRKB6o,6586,219.801,30,29.96346695,testing,6576,219.8,6586
v_CGz-ghbUXvk,2371,79.09,30,29.9785055,training,2368,79.09,2371
v_CHBpVOfPmRA,2683,107.37,25,24.98835801,validation,2688,107.37,2683
v_CHMk7efu1ro,2287,76.37100000000001,30,29.94592188,validation,2288,76.37,2287
v_CHaTWk6uqd8,5530,230.76,24,23.96429191,training,5520,230.76,5530
v_CHkT4As5jZI,1596,66.6,24,23.96396396,training,1600,66.6,1596
v_CI6cPLeVCTk,132,8.987,15,14.6878825,training,112,8.99,132
v_CIAZbDkD0TE,2961,118.54,25,24.97891007,training,2960,118.54,2961
v_CIJp-SG3sWE,854,28.58,30,29.88103569,training,848,28.58,854
v_CIPSw35iF3k,5903,205.45,29,28.73205159,training,5904,205.45,5903
v_CIQ-mnURg9E,5275,176.08,30,29.95797365,training,5280,176.08,5275
v_CIcVR4m7nOc,2625,87.56299999999999,30,29.97841554,training,2624,87.56,2625
v_CIgdBoHjGXU,5598,223.98,25,24.99330297,validation,5600,223.98,5598
v_CJCONq_i1cQ,3578,238.632,15,14.99379798,training,3568,238.63,3578
v_CJKwvmOuhJk,1085,36.27,30,29.91452991,training,1088,36.27,1085
v_CJWSed5v4jE,2309,77.02,30,29.97922618,validation,2304,77.02,2309
v_CKSlgK_2FP4,5599,224.12,25,24.98215242,testing,5600,224.12,5599
v_CKWWRS9CpTY,2548,85.566,30,29.77818292,training,2544,85.57,2548
v_CKczltkk_7g,3345,111.712,30,29.94306789,testing,3344,111.71,3345
v_CKjHXMoXye4,1662,55.68,30,29.84913793,validation,1648,55.68,1662
v_CL6TbOgnLzA,6217,207.49,30,29.96288978,validation,6208,207.49,6217
v_CLbEvGHmK8k,5244,175.03,30,29.96057819,training,5248,175.03,5244
v_CM5mFH3_Qhs,1151,38.452,30,29.93342349,testing,1152,38.45,1151
v_CMGjxw3X1dI,1155,38.57,30,29.94555354,validation,1136,38.57,1155
v_CMTiL1ctmDs,1387,46.44,30,29.866494399999997,validation,1392,46.44,1387
v_CMYeHWoB1FM,408,13.793,30,29.58022185,validation,400,13.79,408
v_CN01Gm2Yc4k,525,17.555,30,29.90600968,validation,528,17.55,525
v_CN0F45eLq1s,4087,136.42,30,29.9589503,training,4080,136.42,4087
v_CNH37tJNzFE,3893,129.986,30,29.94937916,training,3888,129.99,3893
v_CNSVakEgGxc,524,34.99,15,14.97570735,testing,512,34.99,524
v_CNdCnkKhitI,4895,195.91,25,24.98596294,validation,4896,195.91,4895
v_COIwJdDOmcc,4980,199.25099999999998,25,24.99360104,training,4976,199.25,4980
v_COThs7Ab2Do,3375,112.68700000000001,30,29.95021609,testing,3376,112.69,3375
v_COeXmBZpLSE,3324,110.85,30,29.986468199999997,training,3328,110.85,3324
v_COuOkc3U-sQ,5422,180.98,30,29.9591115,testing,5424,180.98,5422
v_COwvUuj-KDE,6721,224.31,30,29.96299764,testing,6720,224.31,6721
v_COx5Bf0PsQs,2153,71.889,30,29.94894907,training,2144,71.89,2153
v_CP9NQpJD0-Y,2915,97.32,30,29.95273325,training,2912,97.32,2915
v_CPk3EvOGcZg,2646,88.28,30,29.97281377,testing,2624,88.28,2646
v_CPnLc0MtBYc,445,15.0,30,29.66666667,validation,448,15.0,445
v_CQ4dPckD_Xc,3150,105.164,30,29.95321593,validation,3152,105.16,3150
v_CQFSupyrQK4,2005,83.685,24,23.95889347,testing,2000,83.69,2005
v_CQXhtaNkhrw,3423,136.98,25,24.9890495,validation,3424,136.98,3423
v_CQocaUwWcQI,1137,37.99,30,29.92892867,validation,1136,37.99,1137
v_CQtu83639js,4169,139.23,30,29.94325936,training,4160,139.23,4169
v_CQvmcZSfyhI,4790,199.83,24,23.97037482,training,4784,199.83,4790
v_CQweu0ZYNHU,2410,96.46,25,24.98444951,training,2400,96.46,2410
v_CR9Ghr1h8oY,2685,89.745,30,29.91810129,testing,2688,89.75,2685
v_CRDBKk44RWg,4300,143.5,30,29.96515679,validation,4304,143.5,4300
v_CRH5U5XKb2Q,6715,225.16,30,29.82323681,validation,6720,225.16,6715
v_CRKA3xPEKm8,1271,50.95,25,24.94602552,training,1264,50.95,1271
v_CRNycmwvGXs,2292,152.86,15,14.99411226,validation,2288,152.86,2292
v_CR_79ZjQG_w,1125,37.55,30,29.96005326,validation,1120,37.55,1125
v_CRdgzvZxB8A,2222,74.21,30,29.94205633,validation,2224,74.21,2222
v_CRzaKuaCXr8,3824,127.52,30,29.98745295,validation,3824,127.52,3824
v_CSCB9NjpUCk,5448,181.882,30,29.95348633,testing,5440,181.88,5448
v_CSDApI2nHPU,1732,115.59,15,14.98399516,validation,1728,115.59,1732
v_CSk99DHanfg,5907,197.16099999999997,30,29.96028626,training,5904,197.16,5907
v_CSruNOwxCRY,2970,99.057,30,29.98273721,validation,2960,99.06,2970
v_CSsilC4QbB4,3334,139.018,24,23.98250586,validation,3328,139.02,3334
v_CTIVIXvCI3c,5613,187.29,30,29.96956591,training,5616,187.29,5613
v_CTJej0rZMiI,2890,96.5,30,29.94818653,testing,2880,96.5,2890
v_CTWo9EfQ4Hc,1674,67.01,25,24.98134607,validation,1664,67.01,1674
v_CTmXCO7ha-Y,5587,186.6,30,29.94105038,training,5584,186.6,5587
v_CTxuJBTp_CQ,5390,179.93200000000002,30,29.95576107,training,5392,179.93,5390
v_CTyvQHkAKuY,6516,217.27,30,29.99033461,testing,6512,217.27,6516
v_CU15ndFYics,3555,142.269,25,24.98787508,testing,3552,142.27,3555
v_CUG8vpMIFEQ,4948,197.97,25,24.99368591,validation,4928,197.97,4948
v_CUJJViubZ9c,4408,147.238,30,29.93792363,training,4400,147.24,4408
v_CUU2_Msh7YU,1010,33.762,30,29.91528938,testing,1008,33.76,1010
v_CUtkQIV2eto,6196,206.843,30,29.95508671,training,6192,206.84,6196
v_CV3pIbE8BnE,6504,217.11,30,29.95716457,training,6480,217.11,6504
v_CV9n0jgThLY,1739,58.05,30,29.95693368,training,1728,58.05,1739
v_CVj_bIIbTnc,1895,75.91,25,24.96377289,testing,1888,75.91,1895
v_CX5QUmM97DI,6567,219.27,30,29.94937748,training,6560,219.27,6567
v_CXM1sXEMSWI,2396,95.97,25,24.96613525,training,2400,95.97,2396
v_CXP20cVQN30,5264,175.54,30,29.98746724,training,5264,175.54,5264
v_CXSoih6nFME,4642,154.81,30,29.98514308,training,4640,154.81,4642
v_CXWX6FvV1qs,1564,52.245,30,29.93587903,testing,1568,52.24,1564
v_CXb3Ce7s6G0,3755,125.55,30,29.90840303,training,3760,125.55,3755
v_CXbVcrVgNzQ,1390,46.39,30,29.96335417,validation,1392,46.39,1390
v_CYG4TdmZn9c,663,22.15,30,29.93227991,testing,640,22.15,663
v_CYPfbnL0bCI,5468,182.35,30,29.9862901,validation,5472,182.35,5468
v_CYSyc4jy9-Q,3017,100.682,30,29.96563437,training,3008,100.68,3017
v_CYj2ltxPNDo,5701,190.1,30,29.98947922,training,5696,190.1,5701
v_CZGDWYYkO-U,3486,232.455,15,14.99645093,training,3488,232.46,3486
v_CZISTSKNsSk,3103,103.492,30,29.98299385,training,3088,103.49,3103
v_CZRkT9Lno3k,1530,51.15,30,29.91202346,training,1520,51.15,1530
v_CZZE6SDPBmU,441,14.767999999999999,30,29.86186349,testing,432,14.77,441
v_CZp3ZPTQrds,3048,121.98,25,24.9877029,training,3040,121.98,3048
v_CZveW9zX0s8,4236,141.41,30,29.955448699999998,training,4240,141.41,4236
v_C_2EFIuyDSA,2457,81.96700000000001,30,29.97547794,validation,2448,81.97,2457
v_C_85qE-jaWA,3530,117.84200000000001,30,29.95536396,testing,3520,117.84,3530
v_C_FKTQZgANw,6241,208.19,30,29.97742447,testing,6240,208.19,6241
v_C_bwHYiX-Vw,5191,216.62,24,23.96362293,training,5184,216.62,5191
v_C_fqFJyf5SU,5183,172.85,30,29.98553659,training,5184,172.85,5183
v_Ca0dN5O5ogM,2143,71.56,30,29.94689771,testing,2144,71.56,2143
v_Ca5GNndwnHw,4327,144.31,30,29.98406209,testing,4320,144.31,4327
v_CaDoaqs_5jE,6681,222.982,30,29.96205972,training,6672,222.98,6681
v_CaHsFgD2lIg,574,19.2,30,29.89583333,testing,576,19.2,574
v_CaQkeVwKiUs,3135,104.74600000000001,30,29.92954385,validation,3136,104.75,3135
v_CaeZoHNHul0,5057,174.43,29,28.99157255,testing,5056,174.43,5057
v_Cai2pNQrv7w,6501,216.97,30,29.96266765,testing,6496,216.97,6501
v_Cb3IonOw0bs,1805,72.33,25,24.95506705,training,1808,72.33,1805
v_CbGBQPE9t6g,1690,56.402,30,29.96347647,testing,1680,56.4,1690
v_CbQPrRwG2BM,2898,96.71,30,29.96587737,training,2896,96.71,2898
v_Cb_R59_-0zU,2992,99.99,30,29.9229923,training,2992,99.99,2992
v_CbfgZlo0Ut4,385,16.115,24,23.89078498,training,384,16.11,385
v_CcBPELJaRlk,6599,220.055,30,29.98795756,training,6592,220.06,6599
v_CcKeoeSZVnE,6684,222.87,30,29.99057747,training,6688,222.87,6684
v_CcMic7jNIuE,1210,60.56,20,19.98018494,training,1200,60.56,1210
v_Cc_DmDsXm6M,334,22.616999999999997,15,14.76765265,validation,320,22.62,334
v_Ccy8WD2k4L8,2587,103.538,25,24.98599548,training,2592,103.54,2587
v_Cdiv-IzHcjQ,4550,151.905,30,29.95293111,training,4544,151.91,4550
v_Cdmd9VB8tJI,1415,59.1,24,23.94247039,training,1408,59.1,1415
v_CdwgIN9FkdY,1071,35.806,30,29.91118807,validation,1072,35.81,1071
v_Ce0t7gfJl5w,5302,176.96,30,29.96157324,validation,5296,176.96,5302
v_CeXtKbFnPIQ,296,9.99,30,29.62962963,testing,272,9.99,296
v_CevHfmrd_x4,6046,201.78,30,29.963326399999996,testing,6048,201.78,6046
v_Cf7xy_HQ9H0,4511,180.489,25,24.99321288,training,4512,180.49,4511
v_CfDdbeAk8LE,454,15.349,30,29.57847417,validation,432,15.35,454
v_CfGFk5dvKGg,1764,110.34,16,15.98694943,testing,1744,110.34,1764
v_CfUOUDzUSu0,2563,102.586,25,24.98391593,testing,2560,102.59,2563
v_CfWROyOu8Xs,4528,151.186,30,29.94986308,testing,4528,151.19,4528
v_CfqnHsp6olc,2745,91.65,30,29.95090016,testing,2736,91.65,2745
v_CgWVpLVd16o,621,22.035999999999998,28,28.1811581,validation,624,22.04,621
v_Cg_jN5G1ZpY,2121,70.775,30,29.96820911,validation,2112,70.78,2121
v_CgaWju3yGc4,4939,164.86,30,29.95875288,validation,4944,164.86,4939
v_Cgi8ib7_7BY,3163,105.605,30,29.95123337,testing,3168,105.61,3163
v_Cgquef_qgcs,193,6.78,28,28.4660767,validation,192,6.78,193
v_ChCIKwDB4aw,3909,130.5,30,29.95402299,testing,3904,130.5,3909
v_ChH3zlLeWug,4775,159.38,30,29.959844399999994,validation,4768,159.38,4775
v_ChPzol03Hqs,6179,206.565,30,29.91310241,validation,6160,206.56,6179
v_Ch_qHjUtOpE,660,22.06,30,29.91840435,training,656,22.06,660
v_Chj1_JbBc4A,5090,169.88,30,29.96232635,training,5088,169.88,5090
v_Chzp7HI7-uA,1260,42.098,30,29.93016295,testing,1264,42.1,1260
v_Ci9WKE6wkOQ,4653,155.156,30,29.98917219,training,4656,155.16,4653
v_CiCNA-Nr1QQ,2456,82.01299999999999,30,29.9464719,training,2448,82.01,2456
v_Ci__IRtoMOo,6252,208.771,30,29.946688,training,6256,208.77,6252
v_CikGafc6H_8,5712,190.66,30,29.95908948,training,5712,190.66,5712
v_CiryRTSYkC4,5159,172.22,30,29.9558704,training,5152,172.22,5159
v_Cj3W6CW3Zbc,1846,61.648999999999994,30,29.9437136,training,1840,61.65,1846
v_CjFqAb8UWEc,1022,34.13,30,29.9443305,testing,1008,34.13,1022
v_CjPN7fw0B48,1041,34.760999999999996,30,29.94735479,validation,1040,34.76,1041
v_Cj_r6t5lLx8,5185,207.45,25,24.99397445,testing,5168,207.45,5185
v_CjoAnld43C4,6513,217.386,30,29.96053104,validation,6512,217.39,6513
v_Cjq9wf9XnX0,1016,33.95,30,29.9263623,training,1008,33.95,1016
v_CjuTFlxFvH0,2287,152.672,15,14.97982603,validation,2288,152.67,2287
v_Ck-9AHZNkq4,1825,61.26,30,29.79105452,validation,1824,61.26,1825
v_Ck0IhZZI5CA,2418,80.667,30,29.97508275,training,2416,80.67,2418
v_Ck5i8CVEkJI,3944,131.658,30,29.95640219,training,3936,131.66,3944
v_CkC1wxAaDjM,3651,121.88,30,29.95569413,training,3648,121.88,3651
v_CkE-dOzXddY,5202,173.69,30,29.94991076,testing,5184,173.69,5202
v_Ckkf840HZE4,5287,220.357,24,23.99288427,training,5280,220.36,5287
v_CktICaG32Ps,2262,151.0,15,14.98013245,testing,2256,151.0,2262
v_Cl0lsFUR5HE,5641,188.291,30,29.95894652,training,5632,188.29,5641
v_Cl96RZAFcZo,255,17.137,15,14.88008403,validation,256,17.14,255
v_ClE77VhGQsk,1498,60.001000000000005,25,24.96625056,training,1488,60.0,1498
v_ClW3USojCoE,5276,176.1,30,29.96024986,validation,5280,176.1,5276
v_Cm8hWFFA16I,6196,209.0,30,29.64593301,validation,6192,209.0,6196
v_CmS2nSm5n2Q,5806,232.363,25,24.9867664,training,5808,232.36,5806
v_CmoibYw9WYc,6323,210.79,30,29.99667916,testing,6320,210.79,6323
v_CnHtcWiHKw0,1787,71.541,25,24.97868355,testing,1792,71.54,1787
v_CnPYJnV1gCU,3710,148.469,25,24.98838141,testing,3712,148.47,3710
v_CneLYCPg7Es,1199,40.1,30,29.90024938,training,1200,40.1,1199
v_Cnf7cFBF1eQ,4350,145.08,30,29.983457399999995,testing,4352,145.08,4350
v_CnrvRF_N7fU,4601,153.577,30,29.95891312,validation,4592,153.58,4601
v_CoHVA7nr82A,6163,205.77599999999998,30,29.95004276,training,6160,205.78,6163
v_CoP3xaSZt7A,3573,119.35,30,29.93715961,validation,3568,119.35,3573
v_Co_cpZWbzFk,1735,57.958,30,29.93547051,testing,1728,57.96,1735
v_CocYQOgnegg,4708,157.22299999999998,30,29.94472819,validation,4704,157.22,4708
v_Coctj-3Yzic,653,43.583999999999996,15,14.98256241,training,656,43.58,653
v_Cof9eHf7VCI,6597,219.963,30,29.99140765,training,6592,219.96,6597
v_ComW-O6dMW4,4126,137.602,30,29.98502929,training,4128,137.6,4126
v_Cp4a_gN4pDQ,1952,65.179,30,29.94829623,training,1952,65.18,1952
v_CpEJfaG-WhE,6714,223.864,30,29.99142336,testing,6704,223.86,6714
v_CpTIytatsno,2428,97.22,25,24.97428513,training,2432,97.22,2428
v_CphkHGSqvYY,1850,77.23,24,23.95442186,testing,1840,77.23,1850
v_CpxGRgJgRPA,5571,185.76,30,29.99031008,training,5568,185.76,5571
v_Cq7Myyfbtn0,1760,117.40100000000001,15,14.99135442,training,1760,117.4,1760
v_CqAJxW84FkU,6598,220.31,30,29.94870864,training,6592,220.31,6598
v_Cqbs_wM3oc4,450,15.05,30,29.90033223,validation,432,15.05,450
v_CqscMsSNiNY,5879,235.27,25,24.9883113,validation,5872,235.27,5879
v_Cqv9FqNJXks,2453,81.87,30,29.96213509,testing,2448,81.87,2453
v_CrCtYGvG9Uw,2384,99.5,24,23.959799,training,2384,99.5,2384
v_CrWlXxqj4ac,5008,167.55599999999998,30,29.88851488,validation,4992,167.56,5008
v_CrnNXizH0IQ,3070,102.49,30,29.95414187,training,3072,102.49,3070
v_CsCbJSnAhRs,2599,86.936,30,29.89555535,training,2592,86.94,2599
v_CsaeiOFuij0,1244,51.9,24,23.96917148,training,1248,51.9,1244
v_CsvEXvHlO3M,2660,88.81700000000001,30,29.94922143,validation,2656,88.82,2660
v_CsyHOM8ngZA,7133,238.377,30,29.923188899999996,training,7120,238.38,7133
v_Ct9HYiWaXt0,1159,38.69,30,29.956061,testing,1152,38.69,1159
v_CtA4VynDEkI,718,24.033,30,29.87558773,training,704,24.03,718
v_CtQ25XC45As,4054,135.3,30,29.96304509,validation,4032,135.3,4054
v_CtYhHrsnW3c,5191,216.57,24,23.96915547,testing,5184,216.57,5191
v_Ctabf6Se00M,4250,170.13299999999998,25,24.98045647,testing,4240,170.13,4250
v_CteuM2BUmHo,3175,106.0,30,29.95283019,training,3168,106.0,3175
v_CtooIi6Mk7U,4870,194.90900000000002,25,24.98601912,training,4864,194.91,4870
v_Cu-p0FZOqi8,4105,137.07,30,29.94820165,validation,4096,137.07,4105
v_Cu8kOOnAjaw,3642,121.63,30,29.94327057,training,3632,121.63,3642
v_Cu8lmHiXkUU,5356,178.77,30,29.96028416,training,5360,178.77,5356
v_CuLC5G7yWxA,4149,138.50799999999998,30,29.95494845,testing,4144,138.51,4149
v_CuZpm0Il6YM,543,18.18,30,29.8679868,validation,544,18.18,543
v_Cul7VFkLTMc,4415,147.424,30,29.94763404,training,4416,147.42,4415
v_CuyMHCcxqNc,4785,159.614,30,29.97857331,training,4784,159.61,4785
v_CvMXJpJZ6YA,6654,222.053,30,29.96581897,testing,6640,222.05,6654
v_CvVqbdk6owc,2113,70.52,30,29.96313103,training,2112,70.52,2113
v_CvbBSwz-9XI,980,32.76,30,29.91452991,testing,976,32.76,980
v_CvbL36Y8hN0,4380,175.27,25,24.990015399999997,testing,4384,175.27,4380
v_CvhSPJ0sBCk,1501,60.09,25,24.97919787,training,1488,60.09,1501
v_CvkyjR4yk60,5933,197.93,30,29.97524377,training,5936,197.93,5933
v_CvmhLCrOjhM,749,31.278000000000002,24,23.946543899999998,validation,752,31.28,749
v_CvsFEsXakwo,4451,185.76,24,23.96102498,validation,4448,185.76,4451
v_Cw5NDI8NnZU,1674,67.013,25,24.98022772,training,1664,67.01,1674
v_CwImmV7q1MY,4931,197.3,25,24.99239736,testing,4928,197.3,4931
v_CwvtmoTWNgQ,3844,153.81,25,24.99187309,training,3840,153.81,3844
v_Cx1614E1Mgk,3662,122.25399999999999,30,29.95403013,training,3664,122.25,3662
v_Cx3QGeQu7xM,3407,113.848,30,29.92586607,validation,3408,113.85,3407
v_Cx6oTdEq40w,1303,87.05,15,14.96840896,training,1280,87.05,1303
v_CxUFit4ek3U,4584,152.857,30,29.98881307,testing,4576,152.86,4584
v_Cy2wqpjppy8,1924,64.18,30,29.97818635,validation,1920,64.18,1924
v_Cy3tUZIN8nk,3021,100.87,30,29.94943987,validation,3024,100.87,3021
v_Cy56IkwsQVs,2442,237.657,10,10.27531274,training,2432,237.66,2442
v_Cz2ut3p7nw0,6974,232.53,30,29.99182901,training,6976,232.53,6974
v_Cz5fahiO1AA,1854,61.93,30,29.93702567,validation,1856,61.93,1854
v_CzXF0CQn2Fk,6581,219.71,30,29.95312002,training,6576,219.71,6581
v_Czd1PFeumIo,4922,164.12,30,29.99025104,validation,4912,164.12,4922
v_CzdYTTVN5UA,3601,150.094,24,23.99163191,testing,3600,150.09,3601
v_Czw85LWCGes,1677,56.053000000000004,30,29.91811321,validation,1664,56.05,1677
v_CzyMYAvKE2E,1105,44.258,25,24.96723756,validation,1104,44.26,1105
v_D-0MV6LRvbs,5591,186.61900000000003,30,29.95943607,validation,5584,186.62,5591
v_D-BRqQhL74Q,1315,44.001999999999995,30,29.88500523,training,1312,44.0,1315
v_D-XCWhvStd4,3911,130.42700000000002,30,29.98612251,training,3904,130.43,3911
v_D-ZEf_qoDIY,2798,93.46,30,29.93794137,testing,2784,93.46,2798
v_D-wP7_1A_Kw,1862,74.53699999999999,25,24.98088198,validation,1856,74.54,1862
v_D-y_N4u0uRQ,1824,73.03,25,24.97603725,training,1824,73.03,1824
v_D-yu30OVvKw,5223,209.14,25,24.97370183,testing,5216,209.14,5223
v_D0RDF1ez-8Y,4921,178.887,28,27.50898612,validation,4896,178.89,4921
v_D0dyvNTI7yU,3807,127.083,30,29.95679989,training,3808,127.08,3807
v_D0fHzHqABqk,212,8.55,25,24.79532164,testing,192,8.55,212
v_D0pVkTEYQg8,640,21.41,30,29.89257356,validation,640,21.41,640
v_D18b2IZpxk0,2865,95.667,30,29.94763084,training,2864,95.67,2865
v_D1E_KJRxGvQ,2895,96.67,30,29.947243199999996,validation,2896,96.67,2895
v_D1x5KVBdiuI,5917,197.53,30,29.95494355,training,5920,197.53,5917
v_D2IDRG8_6To,6381,212.97400000000002,30,29.96140374,training,6384,212.97,6381
v_D2JvqkKa-qM,421,14.12,30,29.81586402,validation,400,14.12,421
v_D2TQ_RR2Q50,5426,226.372,24,23.96939551,validation,5424,226.37,5426
v_D2Trvi7Im_s,1264,42.261,30,29.90937271,training,1264,42.26,1264
v_D2ggFcgEbFo,5283,176.19400000000002,30,29.98399491,validation,5280,176.19,5283
v_D32TzYSHM08,1891,63.09,30,29.97305437,training,1888,63.09,1891
v_D3NZ45e9llI,6723,224.42,30,29.95722306,validation,6720,224.42,6723
v_D3d3CkKm2b4,2135,71.21600000000001,30,29.97921815,testing,2128,71.22,2135
v_D4LoDBsIFjw,3900,156.085,25,24.98638562,training,3904,156.09,3900
v_D4Y6DyRD0kY,1829,61.12,30,29.92473822,validation,1824,61.12,1829
v_D4lIN0Fn3MM,5473,182.695,30,29.95703221,testing,5472,182.69,5473
v_D4wcmmQsPng,2229,74.444,30,29.941969800000003,validation,2224,74.44,2229
v_D4zZErqkD6A,4048,135.025,30,29.979633399999997,training,4048,135.03,4048
v_D59UvMNXsEs,390,13.05,30,29.88505747,testing,384,13.05,390
v_D5A6eBnKmD8,5115,170.57,30,29.98768834,validation,5120,170.57,5115
v_D5EgASje8MQ,3420,114.17,30,29.95532977,training,3424,114.17,3420
v_D5hsFA2ZrIQ,386,13.004000000000001,30,29.68317441,training,384,13.0,386
v_D5iU1Qfy-wk,5540,184.97,30,29.95080283,training,5536,184.97,5540
v_D5jLypnn6Ps,7094,236.84400000000002,30,29.95220483,validation,7088,236.84,7094
v_D5vmWDHQ86I,4179,139.505,30,29.95591556,training,4176,139.5,4179
v_D5xp0LuEcKw,4765,190.66,25,24.99213259,validation,4768,190.66,4765
v_D644NPLLTCQ,2520,84.15,30,29.94652406,testing,2512,84.15,2520
v_D6HdoIsLMFg,2418,80.852,30,29.90649582,testing,2416,80.85,2418
v_D707ZMWH7jQ,5007,200.34,25,24.99251273,training,5008,200.34,5007
v_D74hnUdBs04,1924,128.36,15,14.98909318,training,1920,128.36,1924
v_D7Oc3SLX0wo,2147,71.727,30,29.93294018,validation,2144,71.73,2147
v_D7WhCBcddSA,947,31.65,30,29.92101106,validation,944,31.65,947
v_D7ZeRbotot0,510,17.067,30,29.88222886,training,512,17.07,510
v_D7aa0iuPlKc,3130,125.34200000000001,25,24.97167749,training,3120,125.34,3130
v_D7tSpFiMXYM,1325,53.06,25,24.97173012,testing,1328,53.06,1325
v_D84XQFQ4tsU,2278,76.07,30,29.94610227,training,2272,76.07,2278
v_D88jUp91KPk,1490,49.85,30,29.88966901,testing,1488,49.85,1490
